model_key	family	layer_index	layer_name	mean_triplet	min_triplet	max_triplet	dataset_count
clip_vit_l14	CLIP	7	hidden_state_007	0.2327370100273473	0.13810391978122155	0.2891978122151322	4
clip_vit_l14	CLIP	8	hidden_state_008	0.1939380127620784	0.12762078395624432	0.24384685505925252	4
clip_vit_l14	CLIP	9	hidden_state_009	0.15872835004557884	0.10574293527803097	0.21011850501367363	4
clip_vit_l14	CLIP	10	hidden_state_010	0.16066545123062898	0.1130355515041021	0.1927985414767548	4
clip_vit_l14	CLIP	11	hidden_state_011	0.16134913400182316	0.10255241567912488	0.22288058340929806	4
clip_vit_l14	CLIP	12	hidden_state_012	0.1969006381039198	0.07474931631722881	0.2643573381950775	4
clip_vit_l14	CLIP	13	hidden_state_013	0.34913400182315407	0.113947128532361	0.5938924339106655	4
clip_vit_l14	CLIP	14	hidden_state_014	0.4310619872379216	0.16499544211485873	0.6613491340018232	4
clip_vit_l14	CLIP	15	hidden_state_015	0.45077484047402006	0.1394712853236098	0.6654512306289881	4
clip_vit_l14	CLIP	16	hidden_state_016	0.49293527803099363	0.16134913400182316	0.7283500455788514	4
clip_vit_l14	CLIP	17	hidden_state_017	0.5506494986326345	0.1711485870556062	0.7926162260711029	4
clip_vit_l14	CLIP	18	hidden_state_018	0.5830674567000911	0.16271649954421147	0.8422971741112124	4
clip_vit_l14	CLIP	19	hidden_state_019	0.672971741112124	0.2793983591613491	0.8960802187784868	4
clip_vit_l14	CLIP	20	hidden_state_020	0.7085232452142206	0.3154056517775752	0.9161349134001824	4
clip_vit_l14	CLIP	21	hidden_state_021	0.7503418413855971	0.3851412944393801	0.9503190519598906	4
clip_vit_l14	CLIP	22	hidden_state_022	0.7881722880583409	0.4790337283500456	0.9712853236098451	4
clip_vit_l14	CLIP	23	hidden_state_023	0.8434366453965361	0.622151321786691	0.9781221513217867	4
clip_vit_l14	CLIP	24	hidden_state_024	0.8605287146763901	0.6777575205104831	0.959890610756609	4
clip_vit_l14	CLIP	25	pooler_output	0.8489061075660893	0.6604375569735642	0.9453053783044667	4
clip_vit_l14	CLIP	26	image_embeds	0.8582497721057429	0.6308113035551505	0.951686417502279	4
clip_vit_l14	CLIP	27	image_embeds_l2	0.8523245214220602	0.6034639927073838	0.9535095715587967	4
clip_vit_l14_336	CLIP	0	hidden_state_000	0.00911577028258892	0.00911577028258892	0.00911577028258892	4
clip_vit_l14_336	CLIP	1	hidden_state_001	0.27056745670009114	0.08204193254329989	0.4446216955332725	4
clip_vit_l14_336	CLIP	2	hidden_state_002	0.21786690975387418	0.05469462169553324	0.5195989061075661	4
clip_vit_l14_336	CLIP	3	hidden_state_003	0.2216271649954421	0.06882406563354604	0.5373746581586144	4
clip_vit_l14_336	CLIP	4	hidden_state_004	0.18727210574293526	0.04694621695533274	0.49794895168641745	4
clip_vit_l14_336	CLIP	5	hidden_state_005	0.18522105742935277	0.07338195077484044	0.37716499544211485	4
clip_vit_l14_336	CLIP	6	hidden_state_006	0.1431175934366454	0.07976298997265269	0.1927985414767548	4
